scenario_code,time_s,link_id,travel_time,speed,volume,queue_delay,veh_delay,stops,occupancy,queue_length,max_queue_length,event_active,event_exposure,event_intensity,lanes_blocked,tt_missing_flag,speed_missing_flag,volume_missing_flag,event_link,,,,
SC0768,1500-1800,L16,160.79,28.56,48,486.29,121.91,1.77,0.1986,68.58,140.41,1,0.368,0.134,1,0,0,0,L18,,,,
SC0768,1500-1800,L17,193.91,30.52,127,224.7,170.68,3.42,0.6821,179.77,277,1,0.223,0.134,1,0,0,0,L18,,,,
SC0768,1500-1800,L18,224.64,33.87,94,550.83,200.36,0.54,0.1374,41.81,148.54,1,1,0.134,1,0,0,0,L18,,,,
SC0768,1500-1800,L19,22.81,48.53,54,268.91,1.41,0,0.0532,0,0,1,0.607,0.134,1,0,0,0,L18,,,,
SC0768,1800-2100,L1,271.26,29.57,10,391.02,252.82,4.2,0.2101,8.27,37.95,0,0.607,0.134,1,0,0,0,L18,,,,
SC0768,1800-2100,L3,324.16,33.61,38,563.41,296.9,5,0.1266,0,0,0,0.223,0.134,1,0,0,0,L18,,,,
SC0768,1800-2100,L6,720.81,28.73,44,979.43,692.65,14.18,0.5055,233.37,264.97,0,0.135,0.134,1,0,0,0,L18,,,,
SC0768,1800-2100,L13,23.61,46.01,33,599.23,1.97,0,0.0317,0,0,0,0.368,0.134,1,0,0,0,L18,,,,
SC0768,1800-2100,L16,160.96,23.8,53,627.96,122.93,1.54,0.3935,70.11,154.05,0,0.368,0.134,1,0,0,0,L18,,,,
SC0768,1800-2100,L17,193.59,35.95,90,338.26,171.09,3.5,0.4162,4.89,31.2,0,0.223,0.134,1,0,0,0,L18,,,,
SC0768,1800-2100,L18,29.33,38.64,61,615.46,6.25,0,0.0823,0,0,0,1,0.134,1,0,0,0,L18,,,,
SC0768,1800-2100,L19,22.19,50.48,39,854.09,2.3,0,0.0333,0,0,0,0.607,0.134,1,0,0,0,L18,,,,
SC0768,2100-2400,L1,231.74,69.8,1,1086.35,213.9,3.29,0.0003,0,0,0,0.607,0.134,1,0,0,0,L18,,,,
SC0768,2100-2400,L3,281.56,32.42,37,652.78,250.28,3.62,0.8061,0.29,12.77,0,0.223,0.134,1,0,0,0,L18,,,,
SC0768,2100-2400,L6,661.53,29.69,44,1110.34,630.81,14.2,0.9939,249.96,257.1,0,0.135,0.134,1,0,0,0,L18,,,,
SC0768,2100-2400,L13,20.39,53.17,35,658.99,0.96,0,0.0301,0,0,0,0.368,0.134,1,0,0,0,L18,,,,
SC0768,2100-2400,L16,47.33,26.86,28,715.92,10.02,0.11,0.2088,0,0,0,0.368,0.134,1,0,0,0,L18,,,,
SC0768,2100-2400,L17,29.34,31.06,5,694.26,0.15,0,0.0062,0,0,0,0.223,0.134,1,0,0,0,L18,,,,
SC0768,2100-2400,L18,30.51,40.08,70,688.88,6.99,0,0.0732,0.04,11.96,0,1,0.134,1,0,0,0,L18,,,,
SC0768,2100-2400,L19,25.69,44.09,28,1129.66,2.58,0,0.0225,0,0,0,0.607,0.134,1,0,0,0,L18,,,,
SC0768,2400-2700,L1,,,0,,,,0,0,0,0,0.607,0.134,1,1,1,1,L18,,,,
SC0768,2400-2700,L3,113.31,27.38,20,625.77,85.51,1.21,0.3854,0,0,0,0.223,0.134,1,0,0,0,L18,,,,
SC0768,2400-2700,L6,847.52,23.79,32,1381.75,818.38,17.44,0.961,249.48,254.98,0,0.135,0.134,1,0,0,0,L18,,,,
SC0768,2400-2700,L13,22.01,48.63,33,835.41,0.91,0,0.0295,0,0,0,0.368,0.134,1,0,0,0,L18,,,,
SC0768,2400-2700,L16,40.69,37.96,23,910.7,5.09,0,0.0261,0,0,0,0.368,0.134,1,0,0,0,L18,,,,
SC0768,2400-2700,L17,28.04,39.17,2,1078.12,0.02,0,0.0026,0,0,0,0.223,0.134,1,0,0,0,L18,,,,
SC0768,2400-2700,L18,27.02,42.8,50,841.93,3.86,0,0.0504,0,0,0,1,0.134,1,0,0,0,L18,,,,
SC0768,2400-2700,L19,20.49,55.67,19,1409.78,0.36,0,0.0118,0,0,0,0.607,0.134,1,0,0,0,L18,,,,
SC0768,2700-3000,L1,,,0,,,,0,0,0,0,0.607,0.134,1,1,1,1,L18,,,,
SC0768,2700-3000,L3,39.46,31.68,12,530.85,11.38,0,0.1307,0,0,0,0.223,0.134,1,0,0,0,L18,,,,
SC0768,2700-3000,L6,685.75,27.43,56,1496.27,654.78,14.69,0.1057,236,257.29,0,0.135,0.134,1,0,0,0,L18,,,,
SC0768,2700-3000,L13,21.89,47.72,25,965.29,0.91,0,0.0206,0,0,0,0.368,0.134,1,0,0,0,L18,,,,
SC0768,2700-3000,L16,66.28,23.31,21,1136.35,27.77,0.48,0.2376,0.26,11.55,0,0.368,0.134,1,0,0,0,L18,,,,
SC0768,2700-3000,L17,27.64,39,3,1207.12,0.42,0,0.0029,0,0,0,0.223,0.134,1,0,0,0,L18,,,,
SC0768,2700-3000,L18,28.49,41.84,40,987.85,5.29,0,0.0509,0,0,0,1,0.134,1,0,0,0,L18,,,,
SC0768,2700-3000,L19,26.89,40.55,31,1486.02,5.11,0,0.0284,0,0,0,0.607,0.134,1,0,0,0,L18,,,,
SC0768,3000-3300,L1,,,0,,,,0,0,0,0,0.607,0.134,1,1,1,1,L18,,,,
SC0768,3000-3300,L3,37.61,46.21,5,369.09,10.16,0,0.0034,0,0,0,0.223,0.134,1,0,0,0,L18,,,,
SC0768,3000-3300,L6,790.35,22.3,36,1750.33,760.5,16.7,0.937,250.63,257.07,0,0.135,0.134,1,0,0,0,L18,,,,
SC0768,3000-3300,L13,22.61,47.59,35,963.13,1.41,0.03,0.025,0,0,0,0.368,0.134,1,0,0,0,L18,,,,
SC0768,3000-3300,L16,38.34,33.84,22,1343.49,5.33,0.15,0.0929,0,0,0,0.368,0.134,1,0,0,0,L18,,,,
SC0768,3000-3300,L17,28.57,27.33,7,1191.87,0.17,0,0.2587,0,0,0,0.223,0.134,1,0,0,0,L18,,,,
SC0768,3000-3300,L18,27.27,47.46,55,1077.31,3.47,0,0.0507,0,0,0,1,0.134,1,0,0,0,L18,,,,
SC0768,3000-3300,L19,25.11,43.07,35,1709.77,3.31,0,0.0329,0,0,0,0.607,0.134,1,0,0,0,L18,,,,
SC0768,3300-3600,L1,,,0,,,,0,0,0,0,0.607,0.134,1,1,1,1,L18,,,,
SC0768,3300-3600,L3,32.33,51.57,4,467.09,6.01,0,0.0027,0,0,0,0.223,0.134,1,0,0,0,L18,,,,
SC0768,3300-3600,L6,745.09,24.3,27,1889.73,712.8,16.11,1,251.83,256.91,0,0.135,0.134,1,0,0,0,L18,,,,
SC0768,3300-3600,L13,19.99,53.67,32,1064.59,2.19,0.06,0.0228,0,0,0,0.368,0.134,1,0,0,0,L18,,,,
SC0768,3300-3600,L16,41.15,29,18,1583.51,7.95,0.26,0.1078,0,0,0,0.368,0.134,1,0,0,0,L18,,,,
SC0768,3300-3600,L17,22.84,42.7,13,1699.57,0.71,0,0.301,0,0,0,0.223,0.134,1,0,0,0,L18,,,,
SC0768,3300-3600,L18,28.04,40.53,45,984.95,5.23,0,0.0521,0,0,0,1,0.134,1,0,0,0,L18,,,,
SC0768,3300-3600,L19,26.13,43.56,22,1927.38,1.74,0,0.0166,0,0,0,0.607,0.134,1,0,0,0,L18,,,,
SC0772,600-900,L1,57.39,58.22,120,1.56,39.59,0.77,0.0661,0,0,1,0.607,0.267,1,0,0,0,L18,,,,
SC0772,600-900,L3,59.69,30.8,20,59.16,30.66,0.58,0.3763,0,0,1,0.223,0.267,1,0,0,0,L18,,,,
SC0772,600-900,L6,29.15,17.51,9,42.92,1.82,0,0.0255,0,0,1,0.135,0.267,1,0,0,0,L18,,,,
SC0772,600-900,L13,18.48,67.8,116,0.02,3.59,0.11,0.0588,0,0,1,0.368,0.267,1,0,0,0,L18,,,,
SC0772,600-900,L16,40.31,38.78,26,1.74,6.01,0.22,0.0376,1.14,37.15,1,0.368,0.267,1,0,0,0,L18,,,,
SC0772,600-900,L17,38.87,40.63,96,24.36,16.09,0.39,0.4455,0,0,1,0.223,0.267,1,0,0,0,L18,,,,
SC0772,600-900,L18,30.98,52.65,1,109.25,1.96,1,0.0005,40.12,88.46,1,1,0.267,1,0,0,0,L18,,,,
SC0772,600-900,L19,23.43,46.92,61,17.15,1.28,0,0.052,0,0,1,0.607,0.267,1,0,0,0,L18,,,,
SC0772,900-1200,L1,137.91,49.2,128,8.71,120.64,1.97,0.2545,5.79,69.36,1,0.607,0.267,1,0,0,0,L18,,,,
SC0772,900-1200,L3,112.71,35.82,39,164.52,83.8,0.95,0.4066,0,0,1,0.223,0.267,1,0,0,0,L18,,,,
SC0772,900-1200,L6,179.5,6.33,11,220.84,147.16,3.73,0.7539,0,0,1,0.135,0.267,1,0,0,0,L18,,,,
SC0772,900-1200,L13,38.62,57.01,195,43.37,23.08,1.05,0.117,17.09,116.27,1,0.368,0.267,1,0,0,0,L18,,,,
SC0772,900-1200,L16,145.39,28.8,52,165.31,110.05,1.39,0.6621,97.01,178.78,1,0.368,0.267,1,0,0,0,L18,,,,
SC0772,900-1200,L17,75.87,34.75,134,69.47,52.56,0.97,0.7325,0.79,17.75,1,0.223,0.267,1,0,0,0,L18,,,,
SC0772,900-1200,L18,103.34,50.2,111,185.08,82.62,0.74,0.0836,45.21,166.88,1,1,0.267,1,0,0,0,L18,,,,
SC0772,900-1200,L19,23.9,44.49,91,52.91,1.67,0,0.0751,0,0,1,0.607,0.267,1,0,0,0,L18,,,,
SC0772,1200-1500,L1,217.82,23.81,113,67.94,199.42,3.46,0.4832,268.21,412.58,0,0.607,0.267,1,0,0,0,L18,,,,
SC0772,1200-1500,L3,201.33,34.19,39,302.64,174.14,2.27,0.4059,0,0,0,0.223,0.267,1,0,0,0,L18,,,,
SC0772,1200-1500,L6,409.16,9.57,15,496.97,379.69,7.4,0.9705,36.23,126.08,0,0.135,0.267,1,0,0,0,L18,,,,
SC0772,1200-1500,L13,124.05,21.07,145,68.12,108.03,5.57,0.4735,135.84,232.16,0,0.368,0.267,1,0,0,0,L18,,,,
SC0772,1200-1500,L16,198.22,30.53,47,302.98,158.36,2.15,0.3832,177.57,254.48,0,0.368,0.267,1,0,0,0,L18,,,,
SC0772,1200-1500,L17,69.91,29.65,114,107.32,46.4,1.01,0.7625,0,0,0,0.223,0.267,1,0,0,0,L18,,,,
SC0772,1200-1500,L18,25.5,43.17,70,280.92,2.93,0,0.0698,0,0,0,1,0.267,1,0,0,0,L18,,,,
SC0772,1200-1500,L19,24.38,43.28,89,100.51,1.64,0,0.0894,0,0,0,0.607,0.267,1,0,0,0,L18,,,,
SC0772,1500-1800,L1,249.71,26.71,105,183.05,230.45,3.5,0.4381,289.95,425.96,0,0.607,0.267,1,0,0,0,L18,,,,
SC0772,1500-1800,L3,264.45,35.03,39,417.3,234.86,3.56,0.2992,0,0,0,0.223,0.267,1,0,0,0,L18,,,,
SC0772,1500-1800,L6,617.82,6.52,14,751.05,590.82,10.79,0.5929,155.93,256.67,0,0.135,0.267,1,0,0,0,L18,,,,
SC0772,1500-1800,L13,136.7,30.44,97,206.68,119.86,6.15,0.3585,89.54,231.36,0,0.368,0.267,1,0,0,0,L18,,,,
SC0772,1500-1800,L16,294.37,21.81,40,526.19,256.79,3.88,0.4072,268.11,390.74,0,0.368,0.267,1,0,0,0,L18,,,,
SC0772,1500-1800,L17,86.76,31.72,119,188.35,64.43,1.33,0.7348,0,0,0,0.223,0.267,1,0,0,0,L18,,,,
SC0772,1500-1800,L18,28.84,40.22,63,442.56,4.52,0,0.0928,0,0,0,1,0.267,1,0,0,0,L18,,,,
SC0772,1500-1800,L19,24.36,45.16,44,228.92,2.13,0,0.0453,0,0,0,0.607,0.267,1,0,0,0,L18,,,,
SC0772,1800-2100,L1,248.3,27.46,15,379.4,230.32,3.66,0.1991,9.85,45.21,0,0.607,0.267,1,0,0,0,L18,,,,
SC0772,1800-2100,L3,328.17,33.25,38,590.66,299.08,4.63,0.5284,0,0,0,0.223,0.267,1,0,0,0,L18,,,,
SC0772,1800-2100,L6,784.44,27.84,39,1022.56,757.13,14.82,0.9228,254.82,257.62,0,0.135,0.267,1,0,0,0,L18,,,,
SC0772,1800-2100,L13,22.08,50.05,41,484.76,2.14,0.04,0.0358,0,0,0,0.368,0.267,1,0,0,0,L18,,,,
SC0772,1800-2100,L16,310.84,28.39,56,685.5,272.69,4.8,0.3742,148.46,302.6,0,0.368,0.267,1,0,0,0,L18,,,,
SC0772,1800-2100,L17,105.01,36.49,71,332.19,82.83,1.18,0.4058,0,0,0,0.223,0.267,1,0,0,0,L18,,,,
SC0772,1800-2100,L18,34.36,36.2,68,562.78,9.39,0,0.1037,0,0,0,1,0.267,1,0,0,0,L18,,,,
SC0772,1800-2100,L19,20.04,55.39,34,868.22,0.6,0,0.0282,0,0,0,0.607,0.267,1,0,0,0,L18,,,,
SC0772,2100-2400,L1,205.27,,0,,187.04,2.25,0,0,0,0,0.607,0.267,1,0,1,1,L18,,,,
SC0772,2100-2400,L3,306.84,37.04,38,661.46,276.22,3.78,0.7719,0,0,0,0.223,0.267,1,0,0,0,L18,,,,
SC0772,2100-2400,L6,885.47,27.99,37,1209.45,858.38,17.34,0.9985,251.63,256.98,0,0.135,0.267,1,0,0,0,L18,,,,
SC0772,2100-2400,L13,22.51,50.78,41,637.33,2.31,0.08,0.0377,0,0,0,0.368,0.267,1,0,0,0,L18,,,,
SC0772,2100-2400,L16,70.06,27.38,31,852.65,30.11,0.37,0.0476,0,0,0,0.368,0.267,1,0,0,0,L18,,,,
SC0772,2100-2400,L17,31.77,31.69,3,829.25,0.06,0,0.003,0,0,0,0.223,0.267,1,0,0,0,L18,,,,
SC0772,2100-2400,L18,26.05,43.74,59,625.6,4.11,0,0.0545,0,0,0,1,0.267,1,0,0,0,L18,,,,
SC0772,2100-2400,L19,19.77,58.28,21,1213.73,0.75,0,0.0122,0,0,0,0.607,0.267,1,0,0,0,L18,,,,
SC0772,2400-2700,L1,15.62,69.87,1,1413.75,0.63,0,0.0003,0,0,0,0.607,0.267,1,0,0,0,L18,,,,
SC0772,2400-2700,L3,76.59,34.46,15,787.28,49.33,0.58,0.0163,0,0,0,0.223,0.267,1,0,0,0,L18,,,,
SC0772,2400-2700,L6,838.5,23.41,36,1323.41,806.44,17.61,1,251.64,260.04,0,0.135,0.267,1,0,0,0,L18,,,,
SC0772,2400-2700,L13,18.8,54.92,12,1022.3,0.4,0,0.0085,0,0,0,0.368,0.267,1,0,0,0,L18,,,,
SC0772,2400-2700,L16,74.27,25.71,29,989.03,36.94,0.55,0.0555,3.95,42.98,0,0.368,0.267,1,0,0,0,L18,,,,
SC0772,2400-2700,L17,20.53,19.1,1,1236.8,0.58,0,0.0016,0,0,0,0.223,0.267,1,0,0,0,L18,,,,
SC0772,2400-2700,L18,24.69,45.63,28,944.41,1.71,0,0.0284,0,0,0,1,0.267,1,0,0,0,L18,,,,
SC0772,2400-2700,L19,25.83,44.52,20,1347.23,1.78,0,0.0165,0,0,0,0.607,0.267,1,0,0,0,L18,,,,
SC0772,2700-3000,L1,14.96,70.03,1,1761,0,0,0.0003,0,0,0,0.607,0.267,1,0,0,0,L18,,,,
SC0772,2700-3000,L3,34.23,31.97,8,648.6,5.84,0,0.363,0,0,0,0.223,0.267,1,0,0,0,L18,,,,
SC0772,2700-3000,L6,696.5,22.07,47,1536.95,666.47,12.68,1,251.71,257.42,0,0.135,0.267,1,0,0,0,L18,,,,
SC0772,2700-3000,L13,22.61,47.83,28,932.09,1.99,0,0.0228,0,0,0,0.368,0.267,1,0,0,0,L18,,,,
SC0772,2700-3000,L16,43.53,25.67,24,1170.36,7.31,0,0.093,0,0,0,0.368,0.267,1,0,0,0,L18,,,,
SC0772,2700-3000,L17,25.6,32.78,3,1294.02,0.14,0,0.0044,0,0,0,0.223,0.267,1,0,0,0,L18,,,,
SC0772,2700-3000,L18,29.2,44.47,55,945.24,6.48,0,0.0534,0,0,0,1,0.267,1,0,0,0,L18,,,,
SC0772,2700-3000,L19,23.51,48.74,25,1576.52,2.63,0,0.0201,0,0,0,0.607,0.267,1,0,0,0,L18,,,,
SC0772,3000-3300,L1,,,0,,,,0,0,0,0,0.607,0.267,1,1,1,1,L18,,,,
SC0772,3000-3300,L3,39.9,42.42,8,631.37,12.46,0,0.0066,0,0,0,0.223,0.267,1,0,0,0,L18,,,,
SC0772,3000-3300,L6,755.1,28.65,47,1787.5,726.11,12.19,1,249.51,256.71,0,0.135,0.267,1,0,0,0,L18,,,,
SC0772,3000-3300,L13,21.53,49.23,21,1115.42,1.35,0.05,0.0142,0,0,0,0.368,0.267,1,0,0,0,L18,,,,
SC0772,3000-3300,L16,39.69,26.08,14,1642.15,8.43,0.44,0.0529,0.76,16.2,0,0.368,0.267,1,0,0,0,L18,,,,
SC0772,3000-3300,L17,25.43,23.03,9,1377.11,0.72,0,0.0869,0,0,0,0.223,0.267,1,0,0,0,L18,,,,
SC0772,3000-3300,L18,27.02,45.61,27,1144.92,3.38,0,0.022,0,0,0,1,0.267,1,0,0,0,L18,,,,
SC0772,3000-3300,L19,26.73,41.86,39,1799.76,6.14,0,0.0304,0,0,0,0.607,0.267,1,0,0,0,L18,,,,
SC0772,3300-3600,L1,16.9,62.27,1,1980.15,0.45,0,0.0009,0,0,0,0.607,0.267,1,0,0,0,L18,,,,
SC0772,3300-3600,L3,40.69,22.53,8,326.58,13.66,0,0.0124,0,0,0,0.223,0.267,1,0,0,0,L18,,,,
SC0772,3300-3600,L6,969.5,17.53,23,2078.48,940.62,15.96,0.6789,251.81,264.96,0,0.135,0.267,1,0,0,0,L18,,,,
SC0772,3300-3600,L13,20.75,50.71,38,1005.61,0.96,0,0.0223,0,0,0,0.368,0.267,1,0,0,0,L18,,,,
SC0772,3300-3600,L16,82.09,35.47,39,1676.4,47.38,0.46,0.13,4.65,32.76,0,0.368,0.267,1,0,0,0,L18,,,,
SC0772,3300-3600,L17,22.46,41.63,13,1519.48,0.18,0,0.3158,0,0,0,0.223,0.267,1,0,0,0,L18,,,,
SC0772,3300-3600,L18,28.63,43.51,53,1028.85,4.21,0,0.0385,0,0,0,1,0.267,1,0,0,0,L18,,,,
SC0772,3300-3600,L19,24.2,51.97,18,2076.16,1.66,0,0.0132,0,0,0,0.607,0.267,1,0,0,0,L18,,,,
SC0773,600-900,L1,52.01,60.13,109,1.44,34.72,0.61,0.0584,0,0,1,0.607,0.267,1,0,0,0,L18,,,,
SC0773,600-900,L3,50.18,30.27,20,57.79,21.78,0.5,0.3464,0,0,1,0.223,0.267,1,0,0,0,L18,,,,
SC0773,600-900,L6,27.26,12.45,5,38.1,2.59,0,0.2295,0,0,1,0.135,0.267,1,0,0,0,L18,,,,
SC0773,600-900,L13,20.34,67.48,126,0,5.47,0.23,0.0653,0,0,1,0.368,0.267,1,0,0,0,L18,,,,
SC0773,600-900,L16,38.85,38.19,24,0.47,4.3,0,0.0363,1.94,40.49,1,0.368,0.267,1,0,0,0,L18,,,,
SC0773,600-900,L17,43.67,42.03,94,32.11,21.15,0.38,0.4306,0,0,1,0.223,0.267,1,0,0,0,L18,,,,
SC0773,600-900,L18,30.98,52.65,1,109.25,1.96,1,0.0005,38.33,85.24,1,1,0.267,1,0,0,0,L18,,,,
SC0773,600-900,L19,22.84,47.29,61,11.96,0.6,0,0.0533,0,0,1,0.607,0.267,1,0,0,0,L18,,,,
SC0773,900-1200,L1,191.02,50.06,105,5,173.48,3.8,0.3618,27.56,228.65,1,0.607,0.267,1,0,0,0,L18,,,,
SC0773,900-1200,L3,119.88,35.82,39,170.52,90.83,1,0.8003,0,0,1,0.223,0.267,1,0,0,0,L18,,,,
SC0773,900-1200,L6,203.8,6.37,13,262.34,172.54,3.79,0.2685,0,0,1,0.135,0.267,1,0,0,0,L18,,,,
SC0773,900-1200,L13,24.99,66.1,152,0.13,10.07,0.43,0.0801,0,0,1,0.368,0.267,1,0,0,0,L18,,,,
SC0773,900-1200,L16,134.84,29.47,45,153.63,99.4,1.31,0.6998,78.84,176.47,1,0.368,0.267,1,0,0,0,L18,,,,
SC0773,900-1200,L17,81.03,35.72,144,70.44,57.85,1.1,0.722,9.12,87.02,1,0.223,0.267,1,0,0,0,L18,,,,
SC0773,900-1200,L18,,,0,,,,0,171.65,234.3,1,1,0.267,1,1,1,1,L18,,,,
SC0773,900-1200,L19,23.47,44.88,83,58.88,1.62,0,0.0685,0,0,1,0.607,0.267,1,0,0,0,L18,,,,
SC0773,1200-1500,L1,248.08,28.43,108,100.1,229.95,4.01,0.4277,348.64,443.46,1,0.607,0.267,1,0,0,0,L18,,,,
SC0773,1200-1500,L3,214.6,35.2,38,325.17,187.26,2.19,0.4115,0,0,1,0.223,0.267,1,0,0,0,L18,,,,
SC0773,1200-1500,L6,451.23,7.31,10,515.47,421.38,9.5,0.5684,46.73,151.77,1,0.135,0.267,1,0,0,0,L18,,,,
SC0773,1200-1500,L13,38.2,57.27,181,162.55,21.97,1.04,0.1109,8.6,57.57,1,0.368,0.267,1,0,0,0,L18,,,,
SC0773,1200-1500,L16,223.85,25.87,48,345.27,184.83,3.08,0.7501,151.98,216.09,1,0.368,0.267,1,0,0,0,L18,,,,
SC0773,1200-1500,L17,111.07,38.4,125,108.12,88.3,1.52,0.752,24.87,103.69,1,0.223,0.267,1,0,0,0,L18,,,,
SC0773,1200-1500,L18,260.66,45.31,159,417.83,239.24,0.8,0.1449,240.24,377.12,1,1,0.267,1,0,0,0,L18,,,,
SC0773,1200-1500,L19,24.33,44.39,87,90.16,1.38,0,0.0784,0,0,1,0.607,0.267,1,0,0,0,L18,,,,
SC0773,1500-1800,L1,261.16,29.73,100,234.16,242.03,3.42,0.5509,358.93,440.42,0,0.607,0.267,1,0,0,0,L18,,,,
SC0773,1500-1800,L3,308.3,33.5,39,466.51,278,4.31,0.4156,0,0,0,0.223,0.267,1,0,0,0,L18,,,,
SC0773,1500-1800,L6,674.21,14.55,25,794.58,646.63,11,0.8879,195.39,255.51,0,0.135,0.267,1,0,0,0,L18,,,,
SC0773,1500-1800,L13,74.91,55.85,68,181.79,58.01,3.26,0.0548,12.23,78.46,0,0.368,0.267,1,0,0,0,L18,,,,
SC0773,1500-1800,L16,269.16,23.54,43,532.65,227.76,3.69,0.3579,191.7,249.51,0,0.368,0.267,1,0,0,0,L18,,,,
SC0773,1500-1800,L17,139.41,32.25,121,179.79,116.28,1.68,0.7805,17.35,58.38,0,0.223,0.267,1,0,0,0,L18,,,,
SC0773,1500-1800,L18,26.87,47.51,55,466.77,3.64,0,0.0601,0,0,0,1,0.267,1,0,0,0,L18,,,,
SC0773,1500-1800,L19,22.86,46.9,50,302.22,1.6,0,0.0539,0,0,0,0.607,0.267,1,0,0,0,L18,,,,
SC0773,1800-2100,L1,261.58,35.98,49,339.52,242.71,3.25,0.0557,99.67,306.07,0,0.607,0.267,1,0,0,0,L18,,,,
SC0773,1800-2100,L3,405.38,34.66,37,597.49,376.63,7.85,0.3368,0,0,0,0.223,0.267,1,0,0,0,L18,,,,
SC0773,1800-2100,L6,735.56,29.78,38,998.09,705.95,13.62,0.9906,252.54,257.34,0,0.135,0.267,1,0,0,0,L18,,,,
SC0773,1800-2100,L13,20.64,52.3,41,507.53,1.99,0,0.0304,0,0,0,0.368,0.267,1,0,0,0,L18,,,,
SC0773,1800-2100,L16,282,23.17,40,648.34,244.09,2.83,0.3888,141.23,216.99,0,0.368,0.267,1,0,0,0,L18,,,,
SC0773,1800-2100,L17,103.14,37.77,56,289.93,80.81,1.19,0.1649,0,0,0,0.223,0.267,1,0,0,0,L18,,,,
SC0773,1800-2100,L18,28.73,44.24,56,662.8,4.19,0,0.0652,0,0,0,1,0.267,1,0,0,0,L18,,,,
SC0773,1800-2100,L19,23.57,49.74,31,789.95,1.19,0,0.0291,0,0,0,0.607,0.267,1,0,0,0,L18,,,,
SC0773,2100-2400,L1,236.03,66.87,1,1331.65,219.12,4.59,0.0003,0,0,0,0.607,0.267,1,0,0,0,L18,,,,
SC0773,2100-2400,L3,463.27,34.65,38,809.53,433.91,8.52,0.4433,0,0,0,0.223,0.267,1,0,0,0,L18,,,,
SC0773,2100-2400,L6,885.74,25.1,36,1203.67,858.29,16.81,0.9892,251.53,256.24,0,0.135,0.267,1,0,0,0,L18,,,,
SC0773,2100-2400,L13,22.78,48.19,38,769.14,1.87,0.05,0.0385,0,0,0,0.368,0.267,1,0,0,0,L18,,,,
SC0773,2100-2400,L16,189.31,24.21,39,862.34,153.41,2.26,0.8051,33.36,150.68,0,0.368,0.267,1,0,0,0,L18,,,,
SC0773,2100-2400,L17,29.89,30.32,5,965.2,0.21,0,0.0054,0,0,0,0.223,0.267,1,0,0,0,L18,,,,
SC0773,2100-2400,L18,29.09,38.05,60,805.68,4.75,0,0.0848,0,0,0,1,0.267,1,0,0,0,L18,,,,
SC0773,2100-2400,L19,21.66,50.74,26,1224.47,1.9,0,0.017,0,0,0,0.607,0.267,1,0,0,0,L18,,,,
SC0773,2400-2700,L1,,,0,,,,0,0,0,0,0.607,0.267,1,1,1,1,L18,,,,
SC0773,2400-2700,L3,272.48,31.11,29,819.87,243.89,3.33,0.449,0,0,0,0.223,0.267,1,0,0,0,L18,,,,
SC0773,2400-2700,L6,975.05,16.16,27,1417.46,947.57,20.61,0.956,258.64,265.26,0,0.135,0.267,1,0,0,0,L18,,,,
SC0773,2400-2700,L13,22,48.43,32,918.32,1.4,0,0.0294,0,0,0,0.368,0.267,1,0,0,0,L18,,,,
SC0773,2400-2700,L16,64.33,24.49,17,1081.28,27.69,0.29,0.4068,0,0,0,0.368,0.267,1,0,0,0,L18,,,,
SC0773,2400-2700,L17,20.64,17.71,1,1049.2,0.66,0,0.0018,0,0,0,0.223,0.267,1,0,0,0,L18,,,,
SC0773,2400-2700,L18,28.48,40.47,54,964.33,5.94,0,0.0581,0,0,0,1,0.267,1,0,0,0,L18,,,,
SC0773,2400-2700,L19,23.28,48.19,18,1413.38,2.34,0,0.0132,0,0,0,0.607,0.267,1,0,0,0,L18,,,,
SC0773,2700-3000,L1,16.81,62.91,1,1693.65,0,0,0.0004,0,0,0,0.607,0.267,1,0,0,0,L18,,,,
SC0773,2700-3000,L3,62.72,29.76,16,710.5,35.1,0.21,0.3785,0,0,0,0.223,0.267,1,0,0,0,L18,,,,
SC0773,2700-3000,L6,866.44,30.7,57,1576.95,836.25,20.68,0.9956,249.71,264.33,0,0.135,0.267,1,0,0,0,L18,,,,
SC0773,2700-3000,L13,24.38,48,24,1061.35,2.79,0.09,0.0209,0,0,0,0.368,0.267,1,0,0,0,L18,,,,
SC0773,2700-3000,L16,53.49,24.89,21,1203.2,14.09,0.19,0.0391,0,0,0,0.368,0.267,1,0,0,0,L18,,,,
SC0773,2700-3000,L17,31.4,17.99,1,1201.2,0,0,0.0018,0,0,0,0.223,0.267,1,0,0,0,L18,,,,
SC0773,2700-3000,L18,28.54,43.83,45,1073.72,5.22,0,0.0489,0,0,0,1,0.267,1,0,0,0,L18,,,,
SC0773,2700-3000,L19,22.72,50.73,26,1592.97,2.25,0,0.0173,0,0,0,0.607,0.267,1,0,0,0,L18,,,,
SC0773,3000-3300,L1,,,0,,,,0,0,0,0,0.607,0.267,1,1,1,1,L18,,,,
SC0773,3000-3300,L3,42.82,28.57,4,344.48,15.24,0,0.0036,0,0,0,0.223,0.267,1,0,0,0,L18,,,,
SC0773,3000-3300,L6,785.73,28.55,43,1797.17,756.82,14.89,1,254.03,257.79,0,0.135,0.267,1,0,0,0,L18,,,,
SC0773,3000-3300,L13,20.66,51.28,31,1164.12,1.15,0,0.0195,0,0,0,0.368,0.267,1,0,0,0,L18,,,,
